status,cleaned_line,reasons,record_ids_sample,raw_titles_sample
high_confidence,"Albert, Righter & Tittmann architechts, inc",legal_suffix,9029,"Albert, Righter & Tittmann architechts, inc."
high_confidence,Alberta Construction Safety Association,org_term,15896,Alberta Construction Safety Association
high_confidence,Alberta Newsprint,proper_short,6426;6748,Alberta Newsprint || Alberta Newsprint
high_confidence,Alberto Couto Alves,proper_short,6975,Alberto Couto Alves
high_confidence,Albina Asphalt,proper_short,4443,Albina Asphalt
high_confidence,Albireo Energy,org_term,1168,Albireo Energy
high_confidence,Albright Institute,org_term,15047,Albright Institute
high_confidence,albynhousing.org.uk,domain,12659,www.albynhousing.org.uk
high_confidence,alconca.com.ve,domain,13266,alconca.com.ve
high_confidence,Alconex Specialty Products,proper_short,6198,Alconex Specialty Products
high_confidence,ALCOTT HR GROUP,org_term,15301,ALCOTT HR GROUP
high_confidence,alcuilux.lu,domain,5187,https://www.alcuilux.lu
high_confidence,alderconstruction.com,domain,15112,alderconstruction.com
high_confidence,alderking.com,domain,937,alderking.com
high_confidence,Aldes,proper_short,199,Aldes
high_confidence,aldoshoes.com,domain,9128,aldoshoes.com
high_confidence,Alegria Family Services,org_term,3687,Alegria Family Services
high_confidence,alektum.com,domain,7570,alektum.com
high_confidence,aletech.com.br,domain,11212,aletech.com.br
high_confidence,"Alexander City, Alabama",org_term,8193,"Alexander City, Alabama"
high_confidence,Alexander Dennis,proper_short,9478,Alexander Dennis
high_confidence,alexandercityal.gov,domain,4987,http://www.alexandercityal.gov
high_confidence,Alexandria. (LA),proper_short,3171,Alexandria. (LA)
high_confidence,ALEXIM.COM,domain,2144,ALEXIM.COM
high_confidence,ALEZZELPOWER.com,domain,7523,ALEZZELPOWER.com
high_confidence,"Alfagomma, Argus Fluidhandling Ltd",legal_suffix,7481,"Alfagomma, Argus Fluidhandling Ltd"
high_confidence,ALFATECH,uppercase_short,3998,ALFATECH
high_confidence,alfiras.com,domain,9865,alfiras.com
high_confidence,Algorry Zappia & Associates,org_term,7225,Algorry Zappia & Associates
high_confidence,Algotech,proper_short,6727,Algotech
high_confidence,algotrader.com,domain,3614,*.algotrader.com
high_confidence,alhajery.com.kw,domain,10071,alhajery.com.kw
high_confidence,Alhambra-Eidos,proper_short,4791,Alhambra-Eidos
high_confidence,alian.mx,domain,11288,alian.mx
high_confidence,aliat.group,domain,3817,aliat.group
high_confidence,"Align Technology | Align Technology, Inc",legal_suffix;org_term,971;1586,"Align Technology || Align Technology, Inc"
high_confidence,Align Technology. Part 1,org_term,991,Align Technology. Part 1.
high_confidence,Align Technology. Part 2,org_term,989,Align Technology. Part 2.
high_confidence,Alimac,proper_short,12070,Alimac
high_confidence,Alimentos y Frutos S.A,legal_suffix,3081,Alimentos y Frutos S.A.
high_confidence,alimmigration.com,domain,11129,alimmigration.com
high_confidence,Alinabal,proper_short,7065,Alinabal
high_confidence,aliorbank.pl,domain,14379;14654,www.aliorbank.pl || aliorbank.pl
high_confidence,Alispharm,proper_short,328,Alispharm
high_confidence,ALIVIAHEALTH.COM,domain,5321,ALIVIAHEALTH.COM
high_confidence,ALIVIAHELTH.COM,domain,5423,ALIVIAHELTH.COM
high_confidence,ALIZON,uppercase_short,210,ALIZON
high_confidence,AlJaber Engineering,org_term,8959,AlJaber Engineering
high_confidence,alkodistributors.com,domain,14918,alkodistributors.com\$33.5M\USA\345GB\&lt;1% DISCLOSED
high_confidence,All Book Covers,proper_short,15808,All Book Covers
high_confidence,All County Surveying Inc,legal_suffix,1133,All County Surveying Inc
high_confidence,all-mode.com,domain,12211,all-mode.com
high_confidence,All4Labels,proper_short,5515,All4Labels
high_confidence,allamericanpoly.com,domain,12978,allamericanpoly.com
high_confidence,Allan Berger & Associates,org_term,10311,Allan Berger & Associates
high_confidence,Allanasons Ltd,legal_suffix,251,Allanasons  Ltd
high_confidence,allanmcneill.co.nz,domain,12657,www.allanmcneill.co.nz
high_confidence,Allard,proper_short,553,Allard
high_confidence,allbiz.com,domain,15617,allbiz.com
high_confidence,AllCare Pharmacy,org_term,8272,AllCare Pharmacy
high_confidence,allcare-med.com,domain,11431,allcare-med.com
high_confidence,allconstructiongroupwv.com,domain,14078,allconstructiongroupwv.com
high_confidence,alleghenybradford.com,domain,15252,alleghenybradford.com
high_confidence,alleghenycontract.com,domain,14280,alleghenycontract.com
high_confidence,allegiantair.com,domain,7559,allegiantair.com
high_confidence,Allen Blasting and Coating,proper_short,11410,Allen Blasting and Coating
high_confidence,Allen Carr’s Easyway,proper_short,14637,Allen Carr’s Easyway Hacked
high_confidence,allenblastingandcoating.com,domain,11894,allenblastingandcoating.com
high_confidence,allenovery.com,domain,8748,allenovery.com
high_confidence,Allergy Services,org_term,6096,Allergy Services
high_confidence,Alliance Architecture,org_term,370,Alliance Architecture
high_confidence,Alliance Building Services,org_term,530,Alliance Building Services
high_confidence,"Alliance COAL, LLC",legal_suffix,1892,"Alliance COAL, LLC"
high_confidence,Alliance Sports Group (THE PIONEER OF AKIRA BLOG),org_term,6061,Alliance Sports Group (THE PIONEER OF  AKIRA BLOG)
high_confidence,Alliance Sports Group (THE PIONEER OF BLOG),org_term,5897,Alliance Sports Group (THE PIONEER OF  BLOG)
high_confidence,Alliance Steel,org_term,3199,Alliance Steel
high_confidence,Alliance Virgil Roberts Leadership Academy,org_term,8379,Alliance Virgil Roberts Leadership Academy
high_confidence,allianceind.com,domain,13955,allianceind.com
high_confidence,alliancemat.com,domain,14651,www.alliancemat.com
high_confidence,alliancesand.com,domain,2996,alliancesand.com
high_confidence,alliancesolutionsgrp.com,domain,7305,www.alliancesolutionsgrp.com
high_confidence,Alliant Physical Therapy DATA,org_term,2852,Alliant Physical Therapy DATA
high_confidence,Allied Eagle Supply,org_term,2532,Allied Eagle Supply
high_confidence,Allied Industrial Gr oup,org_term,12109,Allied Industrial Gr oup
high_confidence,Allied Packing And Rubber Inc,legal_suffix,14558,Allied Packing And Rubber Inc
high_confidence,Allied Tenesis,proper_short,15160,Allied Tenesis
high_confidence,ALLIEDBENEFIT.COM,domain,5326,ALLIEDBENEFIT.COM
high_confidence,alliedtelesis.com,domain,11580,alliedtelesis.com
high_confidence,alliedtools.com,domain,5017,alliedtools.com
high_confidence,alliedusa.com,domain,3970,alliedusa.com
high_confidence,Alliedwoundcare,proper_short,9529,Alliedwoundcare
high_confidence,"Allimand, France",proper_short,5744,"Allimand, France"
high_confidence,alliuminteriors.co.nz,domain,12583,alliuminteriors.co.nz
high_confidence,allmilmoe.com,domain,15653,www.allmilmoe.com
high_confidence,AllOffice,proper_short,2376,AllOffice
high_confidence,Allports Group,org_term,3096,Allports Group
high_confidence,Allpro Consulting Group,org_term,6666,Allpro Consulting Group
high_confidence,allseasonmovers.com,domain,4406,https://allseasonmovers.com
high_confidence,allstarflooring.com,domain,16010,allstarflooring.com
high_confidence,allstarhealthcaresolutions.com,domain,15593,www.allstarhealthcaresolutions.com
high_confidence,ALLSTATEPETERBILT.COM,domain,5299,ALLSTATEPETERBILT.COM
high_confidence,Alltruck Bodies,proper_short,10995,Alltruck Bodies
high_confidence,ALLTUB Group (alltub.com),org_term,14291,ALLTUB Group (alltub.com)
high_confidence,allweatheraa.com,domain,13267,allweatheraa.com
high_confidence,Allworx,proper_short,15453,Allworx
high_confidence,ALMANIE GROUP,org_term,2859,ALMANIE GROUP
high_confidence,Almoayed ICT,proper_short,3916,Almoayed ICT
high_confidence,almostfamousclothing.com,domain,15175;15388,almostfamousclothing.com\$183M\USA\375GB\&lt;1% DISCLOSED || almostfamousclothing.com\$183M\USA\375GB\100% DISCLOSED
high_confidence,Alna-Bioscience,proper_short,14184,Alna-Bioscience
high_confidence,Alo Center (hq.aloteknik.se),org_term,14888,Alo Center (hq.aloteknik.se)
high_confidence,ALO diamonds,proper_short,11486,ALO diamonds
high_confidence,alogent.com,domain,7580,alogent.com
high_confidence,Aloha Enteprise [NCR],proper_short,5745,Aloha Enteprise [NCR]
high_confidence,AlohaABA,proper_short,221,AlohaABA
high_confidence,alojaimi.com,domain,14994,alojaimi.com
high_confidence,alpachem.com,domain,3346,alpachem.com
high_confidence,alpes-sante-travail.org,domain,5191,alpes-sante-travail.org
high_confidence,Alpha Data,org_term,6581,Alpha Data
high_confidence,Alpha Mortgage,org_term,8585,Alpha Mortgage
high_confidence,alpha-steuer.de,domain,15971,alpha-steuer.de
high_confidence,alphabaking.com,domain,15316;15442,alphabaking.com\$421.9M\USA\1TB\&lt;1% DISCLOSED || alphabaking.com\$421.9M\USA\1TB\100% DISCLOSED
high_confidence,alphamedctr.com,domain,15204,www.alphamedctr.com
high_confidence,AlphaNovaCapital,proper_short,11670;14033,AlphaNovaCapital || AlphaNovaCapital
high_confidence,alphaoil.ca,domain,15568,alphaoil.ca
high_confidence,Alphapointe,proper_short,3283,Alphapointe
high_confidence,alpine4u.com,domain,5756,alpine4u.com
high_confidence,Alpizar Law Firm,org_term,7676,Alpizar Law Firm
high_confidence,ALPSRX.COM,domain,1474,ALPSRX.COM - MORE THEN 150GB DATA LEAKED
high_confidence,Alpura,proper_short,9007,Alpura
high_confidence,Alqaryahauction.com,domain,13469,Alqaryahauction.com
high_confidence,ALRO,uppercase_short,4046,ALRO
high_confidence,Alspec,proper_short,8933,Alspec
high_confidence,alta-electronics.com,domain,753,alta-electronics.com
high_confidence,altaadhod.com,domain,3583,altaadhod.com
high_confidence,altara.com,domain,15940,altara.com
high_confidence,ALTARGRUP,uppercase_short,6826,ALTARGRUP
high_confidence,Altec Engineering LLC,legal_suffix,4373,Altec Engineering LLC
high_confidence,ALTEK,uppercase_short,4222,ALTEK
high_confidence,Alternate Energy,org_term,12535,Alternate Energy
high_confidence,"Alternatives, Inc",legal_suffix,1330,"Alternatives, Inc."
high_confidence,ALTERNATIVETECHS.COM,domain,2507,ALTERNATIVETECHS.COM
high_confidence,altezze.com.mx,domain,9261,altezze.com.mx
high_confidence,Altice International,org_term,3644,Altice International
high_confidence,altipal.com.co,domain,11747,www.altipal.com.co
high_confidence,ALTlTUDE AEROSPACE INC,legal_suffix,4286,ALTlTUDE AEROSPACE INC
high_confidence,altmanndental.de,domain,7917,www.altmanndental.de
high_confidence,altmanplants.com,domain,8117,altmanplants.com
high_confidence,Alto Calore Servizi S.p.A,legal_suffix,5963,Alto Calore Servizi S.p.A.
high_confidence,ALTO.US,domain,5460,ALTO.US
high_confidence,Alton Steel,org_term,15697,Alton Steel
high_confidence,Altoona Area School District,org_term,2033,Altoona Area School District
high_confidence,Altrux Medical,org_term,1603,Altrux Medical
high_confidence,Altstadt Hoffman Plumbing,proper_short,6052,Altstadt Hoffman Plumbing
high_confidence,Altus Group,org_term,1715,Altus Group
high_confidence,aludesign.ro,domain,2088,aludesign.ro
high_confidence,Aluflexpack,proper_short,986,Aluflexpack
high_confidence,Aluminerie Alouette,proper_short,2317,Aluminerie Alouette
high_confidence,Aluminumtrailer.com,domain,10376,Aluminumtrailer.com
high_confidence,Alupar Investimento SA,legal_suffix,9593,Alupar Investimento SA
high_confidence,Alvan Blanch Development,org_term,12667,Alvan Blanch Development
high_confidence,Alvaria,proper_short,4630,Alvaria
high_confidence,alvaria.com,domain,5684,http://www.alvaria.com
high_confidence,ALVImedica,proper_short,9020,ALVImedica
high_confidence,alwatania.sa,domain,1099,alwatania.sa
high_confidence,alyasrafoods.com,domain,5373,alyasrafoods.com
high_confidence,AM International,org_term,2774,AM International
high_confidence,AMADA WELD TECH,org_term,5032,AMADA WELD TECH
high_confidence,Amalfitana Gas Srl,legal_suffix,3309,Amalfitana Gas Srl
high_confidence,amalgamatedsugar.com,domain,15268;15487,amalgamatedsugar.com\$764.8 M\USA\464gb\&lt;1% DISCLOSED || amalgamatedsugar.com\$764.8 M\USA\464GB\100% DISCLOSED
high_confidence,Amanzi Marble & Granite,proper_short,8232,Amanzi Marble & Granite
high_confidence,amarillogeeks.webhop.org,domain,4254,amarillogeeks.webhop.org
high_confidence,Amaszonas S.A,legal_suffix,6333;6538,Amaszonas S.A. || Amaszonas S.A.
high_confidence,Amatech,proper_short,15667,Amatech
high_confidence,amatechinc.com,domain,15657,amatechinc.com
high_confidence,Amaveca Salud,proper_short,1901,Amaveca Salud
high_confidence,AMAX,uppercase_short,843,AMAX
high_confidence,amazing-global.com,domain,4541,amazing-global.com
high_confidence,amberbev.com,domain,12885,www.amberbev.com
high_confidence,amberhillgroup.com,domain,8758,amberhillgroup.com
high_confidence,ambic.co.uk,domain,8535,ambic.co.uk
high_confidence,Ambica Steels,proper_short,13652,Ambica Steels
high_confidence,Ambrosini Holding,org_term,8169,Ambrosini Holding
high_confidence,ambujaneotia.com,domain,2336,ambujaneotia.com
high_confidence,AmCham Shanghai,proper_short,3025,AmCham Shanghai
high_confidence,amchar.com,domain,13131;13206,www.amchar.com\$28.7M\USA\605GB\&lt;1% DISCLOSED || www.amchar.com\$28.7M\USA\605GB\100% DISCLOSED
high_confidence,AMCO Proteins,proper_short,9162,AMCO Proteins
high_confidence,amctheatres.com,domain,7504,amctheatres.com
high_confidence,ameda.com,domain,15539,www.ameda.com
high_confidence,amend.com.br,domain,4300,amend.com.br
high_confidence,amenitek.com,domain,9551,amenitek.com
high_confidence,amepl.com.au,domain,6753,amepl.com.au
high_confidence,amerasphalt.com,domain,15324,www.amerasphalt.com
high_confidence,americagraphics.com,domain,12957,americagraphics.com
high_confidence,americamovil.com,domain,9963,https://www.americamovil.com/
high_confidence,American Acryl,proper_short,12261,American Acryl
high_confidence,American Addiction Centers,org_term,13922,American Addiction Centers
high_confidence,American Associated Pharmacies,proper_short,13886,American Associated Pharmacies
high_confidence,American Clinical Solutions(acslabtest.com),org_term,11484,American Clinical Solutions(acslabtest.com)
high_confidence,American Clinical Solutions(acslabtest.com)auctioning,org_term,11599,American Clinical Solutions(acslabtest.com)auctioning
high_confidence,American Computer Estimating Inc,legal_suffix,14460,American Computer Estimating Inc
high_confidence,American Crane Rental,proper_short,6696,American Crane Rental
high_confidence,American Dream,proper_short,1801,American Dream
high_confidence,American Eagle Logistics,org_term,15883,American Eagle Logistics - Press Release
high_confidence,American Eagle Logistics - Full,org_term,15922,American Eagle Logistics - Full Leak
high_confidence,American Foam & Packaging,org_term,5965,American Foam & Packaging
high_confidence,American Heart of Poland Inc,legal_suffix,250,American Heart of Poland Inc
high_confidence,"American Industrial Felt & Supply, Inc",legal_suffix,424,"American Industrial Felt & Supply, Inc"
high_confidence,American Institute for Healthcare Quality,org_term,5358,American Institute for Healthcare Quality
high_confidence,AMERICAN INSULATED GLASS,uppercase_short,8985,AMERICAN INSULATED GLASS
high_confidence,American International Industries,org_term,3378,American International Industries
high_confidence,American Megatrends International,org_term,591,American Megatrends International
high_confidence,American Meteorological Society,org_term,6973,American Meteorological Society
high_confidence,American Renal Associates,org_term,10399,American Renal Associates
high_confidence,American Steel & Alu minum,org_term,7949,American Steel & Alu minum
high_confidence,American University of Antigua,org_term,8034,American University of Antigua
high_confidence,Americana Restaurants,proper_short,5655,Americana Restaurants
high_confidence,americannational.com,domain,7489,americannational.com
high_confidence,americanstandard-us.com,domain,14851,www.americanstandard-us.com
high_confidence,americantilestone.com,domain,3651,americantilestone.com
high_confidence,americanventures.com,domain,14011,americanventures.com
high_confidence,Americold,proper_short,6976,Americold
high_confidence,AMERIJET.COM,domain,5410,AMERIJET.COM
high_confidence,amerisave.com,domain,7582,amerisave.com
high_confidence,AmerisourceBergen/Censora - MWI Animal Health,org_term,4928,AmerisourceBergen/Censora - MWI Animal Health
